schema_version,snapshot_id,capture_timestamp,source_timestamp,expiry,spot,current_atm,session_anchor_atm,range_low,range_high,rows_captured,source_is_stale,nifty_futures,futures_vwap,india_vix,range_ce_oi,range_pe_oi,range_oi_pcr,range_ce_exchange_change_oi,range_pe_exchange_change_oi,range_exchange_change_oi_pcr,range_ce_interval_oi_change,range_pe_interval_oi_change,range_ce_interval_volume,range_pe_interval_volume,max_ce_oi_strike,max_ce_oi,max_pe_oi_strike,max_pe_oi,max_ce_interval_add_strike,max_ce_interval_add,max_pe_interval_add_strike,max_pe_interval_add,atm_ce_ltp,atm_pe_ltp,atm_straddle_ltp,atm_ce_bid,atm_ce_ask,atm_pe_bid,atm_pe_ask,atm_straddle_bid,atm_straddle_ask,atm_straddle_mid,atm_ce_iv,atm_pe_iv,atm_quotes_executable,true_futures_context_available,trade_ready_data,quality_notes
2.1.0,20260828_111310_089,2026-08-28T11:13:10+05:30,2026-08-28T11:13:10+05:30,2026-09-01,24158.7,24150,24150,23550,24750,25,False,,,10.72,2120320.0,2120232.0,1.0,553926.0,1078845.0,1.9476,0.0,0.0,9475.0,12641.0,24300,264193.0,24200,281680.0,,,,,144.3,56.25,200.55,144.15,144.5,56.45,56.6,200.6,201.1,200.85,12.3,6.95,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_134603_000,2026-08-28T13:46:03+05:30,2026-08-28T13:46:03+05:30,2026-09-01,24112.35,24100,24150,23550,24750,25,False,,,10.73,2616297.0,1752658.0,0.6699,1049903.0,711271.0,0.6775,2845.0,2079.0,29435.0,33989.0,24200,325134.0,24100,242278.0,24300,808.0,24100,1536.0,136.45,60.35,196.8,136.6,136.9,60.3,60.45,196.9,197.35,197.125,11.52,7.65,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_134703_000,2026-08-28T13:47:03+05:30,2026-08-28T13:47:03+05:30,2026-09-01,24111.35,24100,24150,23550,24750,25,False,,,10.76,2617277.0,1753942.0,0.6701,1050883.0,712555.0,0.6781,980.0,1284.0,37849.0,37911.0,24200,325625.0,24100,243234.0,24200,491.0,24100,956.0,135.5,61.0,196.5,135.3,135.65,61.0,61.15,196.3,196.8,196.55,11.49,7.64,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_134803_000,2026-08-28T13:48:03+05:30,2026-08-28T13:48:03+05:30,2026-09-01,24107.05,24100,24150,23550,24750,25,False,,,10.7,2614166.0,1754525.0,0.6712,1047772.0,713138.0,0.6806,-3111.0,583.0,55170.0,50725.0,24200,325628.0,24100,242078.0,24100,520.0,24050,1168.0,132.7,62.6,195.3,132.7,132.95,62.45,62.6,195.15,195.55,195.35,11.35,7.67,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_134903_000,2026-08-28T13:49:03+05:30,2026-08-28T13:49:03+05:30,2026-09-01,24103.8,24100,24150,23550,24750,25,False,,,10.74,2594711.0,1750524.0,0.6747,1028317.0,709137.0,0.6896,-19455.0,-4001.0,102373.0,137730.0,24200,322337.0,24100,240160.0,24300,1680.0,24150,470.0,132.45,64.1,196.55,131.55,131.85,64.45,64.6,196.0,196.45,196.225,11.6,7.61,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_135003_000,2026-08-28T13:50:03+05:30,2026-08-28T13:50:03+05:30,2026-09-01,24104.0,24100,24150,23550,24750,25,False,,,10.78,2593620.0,1758294.0,0.6779,1027226.0,716907.0,0.6979,-1091.0,7770.0,39167.0,71099.0,24200,321156.0,24100,242239.0,24100,946.0,24100,2079.0,131.05,64.75,195.8,131.05,131.35,64.55,64.75,195.6,196.1,195.85,11.51,7.66,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_135103_000,2026-08-28T13:51:03+05:30,2026-08-28T13:51:03+05:30,2026-09-01,24104.95,24100,24150,23550,24750,25,False,,,10.79,2598582.0,1762629.0,0.6783,1032188.0,721242.0,0.6988,4962.0,4335.0,35667.0,51321.0,24200,322550.0,24100,243785.0,24100,1403.0,24000,2671.0,131.8,64.6,196.4,131.8,131.9,64.5,64.7,196.3,196.6,196.45,11.5,7.71,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_135203_000,2026-08-28T13:52:03+05:30,2026-08-28T13:52:03+05:30,2026-09-01,24099.95,24100,24150,23550,24750,25,False,,,10.85,2604514.0,1761034.0,0.6761,1038120.0,719647.0,0.6932,5932.0,-1595.0,69390.0,106088.0,24200,323595.0,24100,243215.0,24100,1622.0,24200,184.0,130.5,66.35,196.85,130.15,130.5,66.15,66.35,196.3,196.85,196.575,11.63,7.66,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_135303_000,2026-08-28T13:53:03+05:30,2026-08-28T13:53:03+05:30,2026-09-01,24104.65,24100,24150,23550,24750,25,False,,,10.8,2597809.0,1765652.0,0.6797,1031415.0,724265.0,0.7022,-6705.0,4618.0,48071.0,80616.0,24200,322452.0,24100,244568.0,24500,143.0,24100,1353.0,133.35,63.6,196.95,132.6,132.9,63.55,63.7,196.15,196.6,196.375,11.55,7.66,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_135403_000,2026-08-28T13:54:03+05:30,2026-08-28T13:54:03+05:30,2026-09-01,24103.65,24100,24150,23550,24750,25,False,,,10.8,2603083.0,1763809.0,0.6776,1036689.0,722422.0,0.6969,5274.0,-1843.0,28006.0,39582.0,24200,322917.0,24100,244075.0,24100,1214.0,23950,363.0,131.8,64.6,196.4,131.6,131.85,64.4,64.55,196.0,196.4,196.2,11.55,7.64,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_135503_000,2026-08-28T13:55:03+05:30,2026-08-28T13:55:03+05:30,2026-09-01,24103.3,24100,24150,23550,24750,25,False,,,10.82,2605978.0,1769620.0,0.6791,1039584.0,728233.0,0.7005,2895.0,5811.0,15565.0,27812.0,24200,323037.0,24100,246054.0,24300,531.0,24100,1979.0,131.2,65.1,196.3,131.2,131.5,65.0,65.2,196.2,196.7,196.45,11.51,7.71,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_135603_000,2026-08-28T13:56:03+05:30,2026-08-28T13:56:03+05:30,2026-09-01,24100.65,24100,24150,23550,24750,25,False,,,10.95,2607021.0,1771782.0,0.6796,1040627.0,730395.0,0.7019,1043.0,2162.0,41314.0,71029.0,24200,322758.0,24100,246993.0,24350,660.0,24100,939.0,130.4,65.95,196.35,130.5,130.8,65.7,65.85,196.2,196.65,196.425,11.63,7.6,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_135703_000,2026-08-28T13:57:03+05:30,2026-08-28T13:57:03+05:30,2026-09-01,24102.75,24100,24150,23550,24750,25,False,,,10.94,2603972.0,1779491.0,0.6834,1037578.0,738104.0,0.7114,-3049.0,7709.0,25424.0,53388.0,24200,322422.0,24100,249003.0,24500,279.0,24100,2010.0,131.7,65.0,196.7,131.8,132.0,64.65,64.85,196.45,196.85,196.65,11.59,7.66,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_135803_000,2026-08-28T13:58:03+05:30,2026-08-28T13:58:03+05:30,2026-09-01,24106.25,24100,24150,23550,24750,25,False,,,10.96,2605089.0,1781149.0,0.6837,1038695.0,739762.0,0.7122,1117.0,1658.0,38480.0,66721.0,24200,322344.0,24100,248757.0,24150,796.0,24000,1030.0,134.15,62.75,196.9,133.95,134.2,62.5,62.65,196.45,196.85,196.65,11.57,7.61,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_135903_000,2026-08-28T13:59:03+05:30,2026-08-28T13:59:03+05:30,2026-09-01,24110.25,24100,24150,23550,24750,25,False,,,10.95,2609258.0,1769923.0,0.6783,1042864.0,728536.0,0.6986,4169.0,-11226.0,73007.0,96282.0,24200,322970.0,24100,244028.0,24100,1419.0,23550,240.0,136.4,60.55,196.95,136.05,136.4,60.6,60.75,196.65,197.15,196.9,11.66,7.54,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_140003_000,2026-08-28T14:00:03+05:30,2026-08-28T14:00:03+05:30,2026-09-01,24111.55,24100,24150,23550,24750,25,False,,,10.95,2608843.0,1759273.0,0.6743,1042449.0,717886.0,0.6887,-415.0,-10650.0,52664.0,54507.0,24200,323630.0,24100,242072.0,24400,847.0,23800,129.0,136.1,60.3,196.4,136.0,136.15,60.45,60.55,196.45,196.7,196.575,11.61,7.6,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_140103_001,2026-08-28T14:01:03+05:30,2026-08-28T14:01:03+05:30,2026-09-01,24109.25,24100,24150,23550,24750,25,False,,,10.92,2607411.0,1765251.0,0.677,1041017.0,723864.0,0.6953,-1432.0,5978.0,61541.0,64813.0,24200,323202.0,24100,245148.0,24300,379.0,24100,3076.0,136.4,61.35,197.75,136.1,136.4,61.25,61.35,197.35,197.75,197.55,11.62,7.63,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_140202_999,2026-08-28T14:02:02+05:30,2026-08-28T14:02:02+05:30,2026-09-01,24109.05,24100,24150,23550,24750,25,False,,,10.95,2601592.0,1765225.0,0.6785,1035198.0,723838.0,0.6992,-5819.0,-26.0,40647.0,51278.0,24200,322012.0,24100,245403.0,24550,202.0,24150,1202.0,135.75,61.45,197.2,135.35,135.65,61.45,61.6,196.8,197.25,197.025,11.62,7.64,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_140303_000,2026-08-28T14:03:03+05:30,2026-08-28T14:03:03+05:30,2026-09-01,24111.1,24100,24150,23550,24750,25,False,,,10.8,2598110.0,1771977.0,0.682,1031716.0,730590.0,0.7081,-3482.0,6752.0,33712.0,40079.0,24200,321302.0,24100,247590.0,24300,314.0,24100,2187.0,135.6,61.6,197.2,135.8,136.15,61.2,61.3,197.0,197.45,197.225,11.57,7.66,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_140402_999,2026-08-28T14:04:02+05:30,2026-08-28T14:04:02+05:30,2026-09-01,24106.1,24100,24150,23550,24750,25,False,,,10.79,2598553.0,1770146.0,0.6812,1032159.0,728759.0,0.7061,443.0,-1831.0,38708.0,51368.0,24200,321848.0,24100,246062.0,24200,546.0,24000,602.0,133.1,63.1,196.2,132.9,133.15,63.3,63.5,196.2,196.65,196.425,11.47,7.72,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_140503_000,2026-08-28T14:05:03+05:30,2026-08-28T14:05:03+05:30,2026-09-01,24103.4,24100,24150,23550,24750,25,False,,,10.79,2596238.0,1768271.0,0.6811,1029844.0,726884.0,0.7058,-2315.0,-1875.0,51339.0,76939.0,24200,320648.0,24100,245883.0,24600,238.0,24000,636.0,131.1,64.9,196.0,131.05,131.15,64.8,64.9,195.85,196.05,195.95,11.47,7.74,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_140603_000,2026-08-28T14:06:03+05:30,2026-08-28T14:06:03+05:30,2026-09-01,24101.5,24100,24150,23550,24750,25,False,,,10.81,2595032.0,1770643.0,0.6823,1028638.0,729256.0,0.709,-1206.0,2372.0,31383.0,60503.0,24200,320676.0,24100,245157.0,24450,237.0,24050,1210.0,129.85,66.0,195.85,129.95,130.2,65.8,65.9,195.75,196.1,195.925,11.51,7.69,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_140703_004,2026-08-28T14:07:03+05:30,2026-08-28T14:07:03+05:30,2026-09-01,24099.85,24100,24150,23550,24750,25,False,,,10.82,2595596.0,1770992.0,0.6823,1029202.0,729605.0,0.7089,564.0,349.0,28564.0,66217.0,24200,320775.0,24100,244654.0,24100,950.0,24050,1545.0,130.7,65.4,196.1,130.35,130.7,65.4,65.55,195.75,196.25,196.0,11.57,7.63,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_140803_001,2026-08-28T14:08:03+05:30,2026-08-28T14:08:03+05:30,2026-09-01,24105.75,24100,24150,23550,24750,25,False,,,10.8,2597278.0,1776134.0,0.6838,1030884.0,734747.0,0.7127,1682.0,5142.0,36688.0,62201.0,24200,321367.0,24100,247696.0,24200,592.0,24100,3042.0,133.9,62.8,196.7,133.5,133.6,62.75,62.9,196.25,196.5,196.375,11.72,7.52,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_140903_000,2026-08-28T14:09:03+05:30,2026-08-28T14:09:03+05:30,2026-09-01,24103.95,24100,24150,23550,24750,25,False,,,10.8,2599947.0,1773316.0,0.6821,1033553.0,731929.0,0.7082,2669.0,-2818.0,26268.0,33258.0,24200,322514.0,24100,247451.0,24200,1147.0,23800,143.0,132.6,63.7,196.3,132.2,132.5,63.65,63.8,195.85,196.3,196.075,11.63,7.58,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_141003_000,2026-08-28T14:10:03+05:30,2026-08-28T14:10:03+05:30,2026-09-01,24103.35,24100,24150,23550,24750,25,False,,,10.82,2602509.0,1775914.0,0.6824,1036115.0,734527.0,0.7089,2562.0,2598.0,24925.0,38457.0,24200,322224.0,24100,248307.0,24400,1329.0,24100,856.0,132.1,64.5,196.6,131.7,132.05,64.4,64.55,196.1,196.6,196.35,11.51,7.68,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_141103_000,2026-08-28T14:11:03+05:30,2026-08-28T14:11:03+05:30,2026-09-01,24109.2,24100,24150,23550,24750,25,False,,,10.77,2600968.0,1776391.0,0.683,1034574.0,735004.0,0.7104,-1541.0,477.0,37439.0,57966.0,24200,322003.0,24100,249592.0,24100,383.0,24100,1285.0,135.45,61.6,197.05,135.1,135.45,61.45,61.6,196.55,197.05,196.8,11.63,7.57,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_141203_000,2026-08-28T14:12:03+05:30,2026-08-28T14:12:03+05:30,2026-09-01,24110.35,24100,24150,23550,24750,25,False,,,10.78,2599385.0,1769075.0,0.6806,1032991.0,727688.0,0.7044,-1583.0,-7316.0,50407.0,53279.0,24200,321628.0,24100,247770.0,24400,1020.0,23800,297.0,135.0,61.8,196.8,134.95,135.25,61.65,61.8,196.6,197.05,196.825,11.61,7.64,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_141303_000,2026-08-28T14:13:03+05:30,2026-08-28T14:13:03+05:30,2026-09-01,24109.6,24100,24150,23550,24750,25,False,,,10.77,2598749.0,1770879.0,0.6814,1032355.0,729492.0,0.7066,-636.0,1804.0,56409.0,53359.0,24200,322051.0,24100,249396.0,24700,459.0,24100,1626.0,135.25,62.0,197.25,134.9,135.25,61.85,62.0,196.75,197.25,197.0,11.55,7.68,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_141402_999,2026-08-28T14:14:02+05:30,2026-08-28T14:14:02+05:30,2026-09-01,24111.1,24100,24150,23550,24750,25,False,,,10.78,2598880.0,1771566.0,0.6817,1032486.0,730179.0,0.7072,131.0,687.0,32090.0,40023.0,24200,322185.0,24100,249767.0,24100,877.0,23800,733.0,135.2,61.6,196.8,135.35,135.5,61.55,61.65,196.9,197.15,197.025,11.55,7.64,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_141503_000,2026-08-28T14:15:03+05:30,2026-08-28T14:15:03+05:30,2026-09-01,24112.25,24100,24150,23550,24750,25,False,,,10.8,2600781.0,1773435.0,0.6819,1034387.0,732048.0,0.7077,1901.0,1869.0,29778.0,34030.0,24200,322804.0,24100,250321.0,24500,829.0,24150,710.0,135.3,61.6,196.9,135.2,135.35,61.6,61.75,196.8,197.1,196.95,11.47,7.72,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_141603_000,2026-08-28T14:16:03+05:30,2026-08-28T14:16:03+05:30,2026-09-01,24108.95,24100,24150,23550,24750,25,False,,,10.8,2601044.0,1772978.0,0.6816,1034650.0,731591.0,0.7071,263.0,-457.0,40407.0,44998.0,24200,323169.0,24100,250007.0,24100,684.0,24200,691.0,132.0,63.85,195.85,132.0,132.1,63.95,64.0,195.95,196.1,196.025,11.34,7.82,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_141702_999,2026-08-28T14:17:02+05:30,2026-08-28T14:17:02+05:30,2026-09-01,24115.3,24100,24150,23550,24750,25,False,,,10.78,2595739.0,1772676.0,0.6829,1029345.0,731289.0,0.7104,-5305.0,-302.0,61707.0,75221.0,24200,322719.0,24100,249532.0,24600,351.0,24150,657.0,136.4,61.05,197.45,136.1,136.4,60.9,61.05,197.0,197.45,197.225,11.41,7.77,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_141803_000,2026-08-28T14:18:03+05:30,2026-08-28T14:18:03+05:30,2026-09-01,24116.9,24100,24150,23550,24750,25,False,,,10.8,2596371.0,1772113.0,0.6825,1029977.0,730726.0,0.7095,632.0,-563.0,36234.0,43714.0,24200,323331.0,24100,249976.0,24200,612.0,23750,507.0,137.5,59.75,197.25,137.3,137.5,59.8,59.9,197.1,197.4,197.25,11.47,7.73,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_141903_000,2026-08-28T14:19:03+05:30,2026-08-28T14:19:03+05:30,2026-09-01,24114.45,24100,24150,23550,24750,25,False,,,10.78,2597691.0,1770471.0,0.6816,1031297.0,729084.0,0.707,1320.0,-1642.0,56120.0,64089.0,24200,323526.0,24100,249202.0,24400,675.0,24200,872.0,135.1,60.9,196.0,135.1,135.4,60.75,60.9,195.85,196.3,196.075,11.35,7.77,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_142002_999,2026-08-28T14:20:02+05:30,2026-08-28T14:20:02+05:30,2026-09-01,24110.0,24100,24150,23550,24750,25,False,,,10.81,2595736.0,1769899.0,0.6818,1029342.0,728512.0,0.7077,-1955.0,-572.0,45134.0,55660.0,24200,323296.0,24100,248241.0,24500,556.0,24050,785.0,133.85,62.0,195.85,133.85,134.2,61.85,62.0,195.7,196.2,195.95,11.51,7.64,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_142102_999,2026-08-28T14:21:02+05:30,2026-08-28T14:21:02+05:30,2026-09-01,24111.6,24100,24150,23550,24750,25,False,,,10.82,2590314.0,1778274.0,0.6865,1023920.0,736887.0,0.7197,-5422.0,8375.0,31504.0,33777.0,24200,321903.0,24100,252124.0,24650,154.0,24100,3883.0,135.25,61.5,196.75,134.95,135.25,61.35,61.5,196.3,196.75,196.525,11.52,7.68,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_142203_000,2026-08-28T14:22:03+05:30,2026-08-28T14:22:03+05:30,2026-09-01,24113.6,24100,24150,23550,24750,25,False,,,10.81,2585887.0,1782967.0,0.6895,1019493.0,741580.0,0.7274,-4427.0,4693.0,33700.0,32273.0,24200,320375.0,24100,253847.0,24400,78.0,24000,1772.0,135.0,61.7,196.7,134.65,135.0,61.7,61.9,196.35,196.9,196.625,11.37,7.8,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_142303_000,2026-08-28T14:23:03+05:30,2026-08-28T14:23:03+05:30,2026-09-01,24112.1,24100,24150,23550,24750,25,False,,,10.83,2586635.0,1772939.0,0.6854,1020241.0,731552.0,0.717,748.0,-10028.0,41169.0,56138.0,24200,320858.0,24100,250311.0,24400,884.0,23600,6.0,132.0,63.7,195.7,132.0,132.05,63.85,63.9,195.85,195.95,195.9,11.15,7.97,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_142403_000,2026-08-28T14:24:03+05:30,2026-08-28T14:24:03+05:30,2026-09-01,24113.65,24100,24150,23550,24750,25,False,,,10.82,2588516.0,1770816.0,0.6841,1022122.0,729429.0,0.7136,1881.0,-2123.0,28696.0,39202.0,24200,321375.0,24100,250110.0,24100,639.0,24300,252.0,134.25,62.05,196.3,133.8,134.0,62.05,62.2,195.85,196.2,196.025,11.3,7.83,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_142503_000,2026-08-28T14:25:03+05:30,2026-08-28T14:25:03+05:30,2026-09-01,24116.0,24100,24150,23550,24750,25,False,,,10.79,2587141.0,1770559.0,0.6844,1020747.0,729172.0,0.7144,-1375.0,-257.0,21249.0,26425.0,24200,321235.0,24100,250617.0,24450,364.0,24100,507.0,135.35,61.35,196.7,134.8,135.0,61.4,61.6,196.2,196.6,196.4,11.28,7.86,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_142602_999,2026-08-28T14:26:02+05:30,2026-08-28T14:26:02+05:30,2026-09-01,24116.0,24100,24150,23550,24750,25,False,,,10.79,2589557.0,1770717.0,0.6838,1023163.0,729330.0,0.7128,2416.0,158.0,26412.0,29544.0,24200,321340.0,24100,250988.0,24300,559.0,24100,371.0,135.3,61.25,196.55,134.7,134.95,61.55,61.65,196.25,196.6,196.425,11.32,7.81,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_142702_999,2026-08-28T14:27:02+05:30,2026-08-28T14:27:02+05:30,2026-09-01,24115.4,24100,24150,23550,24750,25,False,,,10.81,2585591.0,1772320.0,0.6855,1019197.0,730933.0,0.7172,-3966.0,1603.0,34303.0,36904.0,24200,320742.0,24100,251067.0,24150,146.0,24150,1077.0,135.95,60.65,196.6,136.05,136.35,60.55,60.65,196.6,197.0,196.8,11.47,7.71,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_142803_000,2026-08-28T14:28:03+05:30,2026-08-28T14:28:03+05:30,2026-09-01,24115.75,24100,24150,23550,24750,25,False,,,10.81,2578773.0,1776965.0,0.6891,1012379.0,735578.0,0.7266,-6818.0,4645.0,39541.0,42256.0,24200,319083.0,24100,254641.0,24700,201.0,24100,3574.0,136.95,59.7,196.65,136.9,136.95,59.7,59.85,196.6,196.8,196.7,11.44,7.74,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_142903_003,2026-08-28T14:29:03+05:30,2026-08-28T14:29:03+05:30,2026-09-01,24118.0,24100,24150,23550,24750,25,False,,,10.85,2573488.0,1779354.0,0.6914,1007094.0,737967.0,0.7328,-5285.0,2389.0,65592.0,75991.0,24200,318203.0,24100,256031.0,24500,392.0,24150,1858.0,138.55,59.15,197.7,138.05,138.4,59.1,59.25,197.15,197.65,197.4,11.49,7.72,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_143002_999,2026-08-28T14:30:02+05:30,2026-08-28T14:30:02+05:30,2026-09-01,24119.75,24100,24150,23550,24750,25,False,,,10.9,2566294.0,1771067.0,0.6901,999900.0,729680.0,0.7298,-7194.0,-8287.0,132304.0,130584.0,24200,317592.0,24100,255470.0,23800,490.0,24300,361.0,141.15,57.35,198.5,140.75,141.1,57.2,57.4,197.95,198.5,198.225,11.57,7.64,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_143103_000,2026-08-28T14:31:03+05:30,2026-08-28T14:31:03+05:30,2026-09-01,24121.25,24100,24150,23550,24750,25,False,,,10.89,2565754.0,1760314.0,0.6861,999360.0,718927.0,0.7194,-540.0,-10753.0,101753.0,86253.0,24200,316808.0,24100,254322.0,24350,2544.0,24300,348.0,140.4,57.65,198.05,140.4,140.7,57.65,57.8,198.05,198.5,198.275,11.57,7.71,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_143203_000,2026-08-28T14:32:03+05:30,2026-08-28T14:32:03+05:30,2026-09-01,24117.75,24100,24150,23550,24750,25,False,,,10.88,2561395.0,1758227.0,0.6864,995001.0,716840.0,0.7204,-4359.0,-2087.0,95633.0,76290.0,24200,315310.0,24100,255416.0,24500,1013.0,24200,1181.0,137.95,59.35,197.3,137.8,138.0,59.15,59.3,196.95,197.3,197.125,11.44,7.72,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_143303_000,2026-08-28T14:33:03+05:30,2026-08-28T14:33:03+05:30,2026-09-01,24116.0,24100,24150,23550,24750,25,False,,,10.91,2545673.0,1763846.0,0.6929,979279.0,722459.0,0.7377,-15722.0,5619.0,56468.0,66992.0,24200,313204.0,24100,257380.0,24700,125.0,24000,2151.0,137.25,59.4,196.65,137.3,137.65,59.25,59.4,196.55,197.05,196.8,11.52,7.68,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_143403_000,2026-08-28T14:34:03+05:30,2026-08-28T14:34:03+05:30,2026-09-01,24118.1,24100,24150,23550,24750,25,False,,,10.92,2541663.0,1763671.0,0.6939,975269.0,722284.0,0.7406,-4010.0,-175.0,51952.0,67218.0,24200,312293.0,24100,260079.0,24400,540.0,24100,2699.0,139.7,58.15,197.85,139.35,139.65,58.15,58.25,197.5,197.9,197.7,11.58,7.63,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_143503_003,2026-08-28T14:35:03+05:30,2026-08-28T14:35:03+05:30,2026-09-01,24121.55,24100,24150,23550,24750,25,False,,,10.81,2537475.0,1755918.0,0.692,971081.0,714531.0,0.7358,-4188.0,-7753.0,140752.0,168733.0,24200,311036.0,24100,255931.0,24300,265.0,24150,1189.0,142.4,56.2,198.6,142.4,142.75,56.0,56.2,198.4,198.95,198.675,11.67,7.58,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_143603_000,2026-08-28T14:36:03+05:30,2026-08-28T14:36:03+05:30,2026-09-01,24117.1,24100,24150,23550,24750,25,False,,,10.82,2532602.0,1730685.0,0.6834,966208.0,689298.0,0.7134,-4873.0,-25233.0,72293.0,81350.0,24200,309954.0,24100,251652.0,24500,2600.0,23950,243.0,139.45,57.8,197.25,139.45,139.75,57.6,57.8,197.05,197.55,197.3,11.63,7.58,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
